employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
74098,4,26,1,1,1,1,37,3.0,4,0,0,58,0
31150,0,22,2,0,0,1,36,5.0,10,0,0,85,1
5587,7,27,1,1,1,1,26,,1,0,0,49,0
12896,7,2,1,1,0,1,52,2.0,25,0,0,47,0
38297,7,2,1,0,0,1,24,,1,1,1,53,0
70589,1,4,2,1,0,1,38,3.0,5,1,0,63,1
59253,7,12,1,1,0,1,29,,1,0,0,48,0
49426,7,7,2,1,0,1,36,5.0,2,0,1,91,1
40072,5,8,2,0,1,1,44,5.0,2,1,0,70,1
75772,4,2,1,1,0,1,60,4.0,8,1,1,61,1
22640,7,17,1,1,1,3,39,4.0,5,1,0,50,0
56227,4,13,1,1,0,1,29,3.0,3,1,0,60,1
24941,5,2,2,0,0,1,38,3.0,2,1,0,70,1
13302,1,22,1,0,1,1,30,4.0,6,0,0,57,0
73554,2,29,1,1,1,1,28,5.0,3,1,0,49,1
65138,7,15,1,0,0,1,45,3.0,13,0,0,46,0
6183,4,23,1,1,0,1,29,5.0,6,0,1,71,1
64340,4,2,1,0,1,1,38,5.0,9,0,0,94,1
9088,4,22,1,1,1,1,35,3.0,8,1,0,63,0
76371,8,22,2,1,1,1,39,5.0,2,1,0,77,1
71816,2,27,1,1,0,1,33,3.0,9,0,0,53,0
74852,8,15,2,1,1,1,41,2.0,11,1,0,79,1
1575,8,7,1,0,0,1,27,1.0,2,0,0,78,0
51202,7,22,1,1,1,1,29,3.0,6,1,0,52,1
31746,8,30,2,0,0,1,34,3.0,4,1,0,79,1
44034,4,16,1,1,1,1,51,5.0,22,1,0,62,1
16135,5,15,1,1,1,1,40,3.0,3,1,0,69,1
47121,4,11,1,0,1,1,30,5.0,2,1,0,92,1
19441,7,2,1,1,0,1,56,3.0,17,1,0,53,1
22392,5,29,2,1,0,1,46,3.0,19,1,0,67,1
22426,3,11,1,1,1,1,29,,1,0,0,64,0
37028,5,7,2,0,0,2,35,3.0,5,1,0,67,1
38600,5,31,2,1,1,1,38,5.0,8,1,0,70,0
44132,5,34,2,1,0,1,39,5.0,8,0,0,71,0
44550,7,1,1,0,1,3,29,1.0,3,1,0,92,1
16095,4,7,2,0,1,1,41,2.0,11,0,0,70,1
1941,4,23,1,1,0,1,42,4.0,10,1,0,61,1
13343,7,14,1,1,0,1,43,5.0,13,1,0,50,0
11372,4,22,2,1,1,1,36,3.0,8,0,0,72,1
21230,6,7,1,1,1,2,32,5.0,3,1,0,83,1
62340,7,4,1,1,0,1,30,5.0,3,1,1,49,1
63630,8,2,1,1,2,1,34,5.0,9,1,0,84,1
43474,7,28,2,1,0,1,42,5.0,17,0,0,57,1
32351,7,12,1,1,0,1,30,5.0,2,0,0,51,0
6322,4,29,1,1,1,1,30,5.0,5,0,0,68,1
4442,7,29,1,0,0,1,32,,1,1,0,50,1
40954,5,22,2,1,1,1,45,5.0,3,1,0,72,0
1558,5,27,2,0,1,1,41,3.0,7,1,0,74,0
51463,4,13,1,1,0,1,38,3.0,4,1,0,58,0
51277,7,13,1,1,1,1,32,4.0,5,1,0,46,1
44997,8,31,2,0,0,1,34,3.0,4,0,0,79,0
64060,8,2,2,1,2,1,40,4.0,11,0,0,82,0
42051,5,2,1,1,0,1,44,4.0,2,0,0,72,0
68580,6,2,1,0,0,1,34,3.0,7,0,0,82,0
55514,8,7,2,1,0,1,33,5.0,7,0,0,81,1
42717,0,22,1,0,1,1,30,,1,0,1,86,1
52421,4,7,2,1,0,1,45,4.0,19,1,0,63,0
70269,8,31,2,0,0,2,39,5.0,11,1,0,76,0
1085,7,10,2,0,0,1,38,2.0,8,0,0,46,0
23946,7,6,1,0,1,1,31,5.0,3,1,0,53,0
58886,0,28,1,1,0,3,30,5.0,5,1,0,81,0
74786,0,32,1,1,0,2,35,5.0,9,1,0,87,0
11918,5,7,2,1,1,1,59,3.0,3,1,0,74,1
25480,6,26,1,1,1,4,33,5.0,4,1,0,86,0
38858,7,19,1,1,1,1,38,3.0,9,1,0,93,1
35491,8,27,1,0,1,2,23,5.0,2,0,0,92,1
62990,5,2,1,1,1,1,48,3.0,4,1,0,65,0
65762,1,25,1,1,0,1,31,3.0,10,0,0,59,0
55679,4,4,2,1,1,1,41,4.0,15,0,0,71,1
54962,0,22,1,0,1,1,29,3.0,6,1,0,85,1
36590,7,7,2,1,0,1,38,1.0,7,0,0,55,0
49118,8,27,2,0,1,1,36,4.0,4,1,0,79,0
5603,7,8,1,1,1,1,36,2.0,4,0,0,50,0
47279,0,34,1,1,1,1,30,1.0,4,0,0,82,0
43221,2,4,2,1,1,1,32,5.0,7,1,0,48,1
31274,4,22,1,0,1,2,34,3.0,3,1,0,64,1
36310,1,26,1,0,1,1,29,5.0,2,1,0,60,0
30921,0,27,1,1,1,2,31,4.0,4,0,0,86,0
78272,7,28,1,0,0,1,31,5.0,2,0,0,48,0
71646,4,14,1,1,0,1,40,4.0,6,1,0,58,0
28518,7,17,1,1,0,1,40,5.0,2,1,0,50,0
52971,4,22,1,1,0,1,28,3.0,3,1,0,89,1
15739,5,8,1,1,0,1,28,5.0,6,1,0,68,1
6815,7,29,1,1,1,2,28,1.0,3,0,0,51,0
70964,4,22,1,1,2,1,32,4.0,4,1,0,58,1
69773,0,22,1,1,0,1,31,5.0,3,1,0,83,1
59282,7,24,1,0,0,1,32,3.0,4,1,0,53,0
45269,4,22,2,0,1,1,46,3.0,4,1,0,60,1
62414,2,2,1,0,1,1,42,5.0,4,0,0,49,0
61567,7,22,1,0,1,1,28,4.0,3,0,0,49,0
23380,7,11,1,1,1,1,31,4.0,4,1,0,52,0
63089,8,2,1,1,1,1,31,,1,1,0,90,1
74692,8,16,1,1,1,1,30,2.0,4,0,0,86,1
68701,4,15,1,0,0,1,34,5.0,7,1,0,62,1
18248,4,9,1,1,1,1,32,3.0,9,1,0,59,1
44501,7,2,1,1,1,1,24,1.0,3,1,0,50,1
44444,7,2,1,1,1,1,46,3.0,6,0,0,52,0
56813,0,13,1,1,1,1,28,,1,1,0,86,1
22133,8,14,1,1,0,1,38,3.0,9,0,0,83,1
36017,7,12,1,1,0,1,26,4.0,1,1,0,96,1
48102,0,22,1,1,1,1,27,,1,0,1,82,1
39661,7,16,2,1,1,1,53,2.0,12,0,0,49,0
56274,8,2,1,1,1,1,27,5.0,3,1,0,81,1
57131,1,2,1,1,0,1,24,,1,0,0,71,1
17706,7,15,1,1,1,1,30,2.0,6,1,0,52,0
47268,7,6,1,1,0,1,42,5.0,16,0,0,61,1
63509,7,9,1,1,0,1,28,,1,0,0,45,0
14030,0,34,1,1,1,1,29,5.0,3,0,0,79,0
70364,7,22,1,1,0,1,27,3.0,2,1,1,96,1
33063,4,4,2,0,0,1,45,5.0,2,1,0,58,1
40884,0,22,1,1,0,3,38,5.0,2,1,0,87,1
38893,1,32,1,0,1,1,29,3.0,3,1,0,54,1
32883,8,23,2,0,0,2,32,1.0,2,1,0,78,1
43300,7,22,1,1,0,1,38,2.0,5,0,0,50,0
9995,7,25,1,1,0,1,26,3.0,4,1,0,50,1
41765,5,2,1,1,1,1,30,3.0,3,0,0,99,1
11695,8,16,1,1,1,1,34,5.0,7,1,0,75,1
67694,5,11,1,0,0,1,32,2.0,5,0,0,71,0
26963,7,2,1,1,1,1,35,1.0,6,0,0,49,0
71834,4,2,2,0,1,1,52,3.0,13,1,0,59,0
1598,0,25,1,1,1,1,31,3.0,3,0,0,81,0
23774,4,2,1,1,0,1,57,5.0,11,1,1,91,1
31783,0,25,1,1,0,2,32,4.0,6,1,0,91,1
41958,7,19,1,1,1,2,33,4.0,4,1,0,52,1
49051,5,10,1,0,0,1,30,5.0,9,0,0,73,0
5237,7,2,1,0,1,1,54,4.0,12,1,0,47,1
12826,2,22,1,0,0,1,31,,1,0,0,64,1
33518,5,15,1,1,0,3,30,4.0,3,1,0,68,0
67572,2,20,1,0,0,1,30,5.0,2,1,0,51,1
3562,5,21,2,1,0,1,36,3.0,4,1,0,70,0
38873,2,2,2,0,0,1,48,3.0,5,1,0,49,1
2302,4,22,1,0,0,1,31,3.0,4,1,0,59,1
21839,7,12,1,1,0,1,29,,1,0,0,47,0
53149,7,2,1,0,1,1,38,4.0,3,0,0,52,0
51223,7,2,2,1,0,1,51,5.0,20,1,0,50,0
16541,4,19,1,0,0,1,40,4.0,2,1,0,60,0
57303,4,2,2,0,1,1,44,3.0,4,1,1,59,1
61804,8,2,2,1,0,1,43,5.0,12,1,0,77,1
58572,1,26,1,1,0,1,32,3.0,6,0,0,56,0
39759,5,12,1,1,1,1,33,3.0,9,0,0,69,0
8211,4,15,1,1,2,1,41,5.0,4,0,0,58,0
69075,5,2,1,1,0,3,40,3.0,4,1,0,68,1
18152,5,29,1,1,1,1,35,1.0,7,0,0,65,0
67441,8,27,1,1,0,1,27,3.0,5,0,0,82,1
42125,2,2,1,0,0,1,41,3.0,6,1,0,50,0
5352,4,2,1,0,1,1,30,5.0,4,1,0,58,1
56318,5,2,2,0,1,1,44,3.0,6,1,0,69,1
40210,8,7,2,1,1,1,35,5.0,4,1,0,68,1
5884,4,31,1,1,0,1,35,4.0,10,0,0,74,1
65382,5,2,1,0,0,1,28,3.0,3,1,0,70,1
4297,7,2,2,1,0,3,33,3.0,3,0,0,49,0
60090,5,2,1,0,1,1,56,4.0,12,1,0,73,0
10612,4,4,1,0,1,1,39,3.0,13,0,0,63,0
8986,5,13,1,1,0,1,40,3.0,4,1,0,67,1
26423,7,28,2,1,1,1,33,5.0,10,1,0,49,0
53378,2,15,1,1,0,1,38,5.0,10,1,0,51,1
28784,0,31,1,1,1,2,34,4.0,5,0,0,90,0
29032,8,4,1,0,1,1,27,,1,1,0,78,1
21513,7,1,1,1,1,1,36,4.0,7,1,0,51,0
17914,4,24,1,0,0,1,30,5.0,4,0,0,74,1
34759,5,10,1,0,1,1,31,5.0,2,1,0,94,1
26534,8,14,1,0,1,1,29,4.0,5,0,0,82,0
77877,7,4,1,1,0,1,46,3.0,3,1,0,50,0
48153,7,2,1,1,0,1,35,4.0,4,1,1,50,1
76982,7,7,2,1,0,1,38,5.0,7,0,0,48,0
76295,7,16,1,1,0,1,37,2.0,3,0,0,50,0
29679,5,13,1,0,0,1,39,5.0,9,1,0,96,1
64692,1,7,1,1,0,1,29,4.0,2,0,0,61,0
33572,8,14,1,0,1,1,35,3.0,8,1,0,77,0
34856,8,2,2,1,0,2,35,3.0,3,1,0,77,1
68212,7,2,2,1,2,1,32,3.0,9,1,0,89,1
69335,5,2,2,0,1,1,56,5.0,29,1,0,73,1
124,4,22,2,0,1,2,38,3.0,12,1,0,87,1
64317,1,22,1,1,1,2,28,,1,0,0,57,0
1730,2,23,2,0,0,1,38,2.0,6,0,0,53,0
14653,5,29,2,0,1,1,32,1.0,4,0,0,70,0
57877,8,15,1,1,0,1,41,5.0,4,1,0,81,1
2392,6,32,1,1,1,1,28,5.0,3,0,0,82,0
76314,1,2,1,0,0,1,36,2.0,7,0,0,61,0
56027,8,33,1,1,0,1,32,3.0,6,0,0,90,1
30567,7,4,2,1,1,1,39,3.0,7,0,0,64,1
27723,7,2,1,0,0,1,34,4.0,3,0,0,52,0
66999,4,22,1,1,0,1,35,3.0,7,1,0,64,0
13179,5,13,1,0,0,1,25,1.0,2,0,0,73,0
55699,1,28,1,1,0,3,34,3.0,6,1,0,56,0
8416,1,15,1,1,0,1,30,5.0,4,1,0,55,1
54697,5,13,1,0,1,1,35,4.0,2,1,0,66,0
50341,0,4,1,1,0,1,38,5.0,7,0,0,89,0
53908,7,2,2,1,1,1,43,1.0,15,0,0,47,0
51271,6,22,1,1,0,1,29,5.0,2,1,0,83,1
61098,2,23,2,0,1,1,34,4.0,4,0,0,54,0
22905,1,2,1,0,0,1,30,4.0,2,1,0,75,1
65472,7,4,2,0,1,1,34,3.0,4,1,0,51,1
16373,5,14,2,1,1,1,35,5.0,8,0,0,69,0
2870,5,7,2,0,0,1,54,1.0,11,0,0,69,0
39173,8,2,1,0,0,1,35,3.0,9,1,0,92,1
63441,7,34,2,1,0,1,37,3.0,10,0,0,52,0
1381,3,2,1,1,0,1,30,4.0,4,1,0,60,1
64570,5,7,2,0,0,1,43,4.0,13,1,0,67,0
59328,7,13,1,0,1,1,31,4.0,6,0,0,66,1
11283,2,14,1,1,1,1,28,4.0,5,1,0,48,1
30161,8,7,1,1,1,1,42,5.0,8,1,0,71,1
68499,4,7,1,1,1,1,35,4.0,2,0,1,71,1
56462,7,22,1,1,0,1,30,3.0,5,0,0,64,1
41179,0,7,1,1,0,1,34,3.0,4,1,0,86,1
75595,7,7,1,1,1,1,27,3.0,3,0,0,48,0
45145,5,4,2,1,0,1,41,2.0,12,0,0,71,0
10813,8,15,1,1,0,1,30,4.0,3,1,0,85,0
18732,8,23,2,1,0,1,40,5.0,6,1,0,81,1
62709,5,6,1,1,0,3,25,3.0,4,0,0,65,0
26259,4,27,1,0,0,1,30,5.0,5,1,0,96,1
7805,4,22,2,1,1,1,37,3.0,10,0,0,57,0
66550,4,7,2,0,1,1,31,4.0,3,1,0,61,1
16939,7,17,1,1,0,1,31,4.0,3,0,0,60,1
8626,8,30,1,1,1,2,28,4.0,5,1,0,94,1
352,8,2,1,1,2,1,29,3.0,2,1,0,83,0
62739,4,13,2,1,0,1,44,5.0,5,0,0,92,1
24151,7,12,1,0,1,1,27,4.0,4,1,0,61,1
5526,4,15,1,1,0,2,36,5.0,10,0,0,65,0
45159,8,23,2,0,1,1,37,4.0,3,1,0,78,1
66095,7,9,2,1,1,2,33,1.0,4,0,0,50,0
40563,7,22,1,1,1,1,25,,1,1,0,48,1
47617,8,26,1,1,1,2,30,4.0,5,0,0,79,0
26784,4,15,1,0,1,1,32,3.0,4,1,0,63,1
17106,7,13,1,1,1,1,38,5.0,9,0,1,93,1
9456,4,26,1,0,0,1,28,5.0,4,1,0,61,1
46686,0,22,1,1,1,1,28,5.0,4,0,0,86,1
14268,0,24,1,1,1,1,28,5.0,4,0,0,83,1
55923,0,22,2,1,0,1,44,5.0,4,0,0,86,0
9803,8,2,1,1,0,2,29,,1,0,0,79,0
56054,4,2,2,1,0,1,48,5.0,7,0,0,69,1
20729,4,22,2,0,1,2,36,5.0,7,1,0,64,1
37567,1,4,2,0,0,2,35,4.0,6,0,0,58,0
64031,0,13,2,1,1,1,35,3.0,9,0,0,84,0
21949,7,2,1,1,0,2,22,,1,1,1,48,1
20111,5,2,2,1,1,1,31,5.0,6,1,0,71,0
15004,8,2,1,0,2,1,26,3.0,3,1,0,75,0
47256,7,31,1,0,0,1,27,4.0,2,1,0,52,0
23959,7,13,1,1,0,1,37,3.0,3,1,0,49,0
76215,7,22,1,0,1,1,27,5.0,2,1,0,95,1
52795,5,7,2,1,1,1,45,5.0,15,0,0,80,1
13656,5,7,1,1,0,1,26,5.0,2,1,0,69,0
65150,8,2,1,0,2,3,31,5.0,6,1,0,82,0
22332,5,10,2,0,0,1,36,1.0,4,0,0,68,0
76309,7,7,1,1,1,2,30,3.0,8,1,0,48,0
73327,8,13,2,1,0,1,37,4.0,3,1,0,76,1
31328,0,2,2,1,1,1,42,3.0,11,0,0,86,0
74480,0,31,1,1,1,1,26,3.0,3,0,0,87,0
60040,7,7,1,1,0,1,50,3.0,12,1,0,53,1
27649,5,2,1,0,1,1,44,3.0,7,0,0,72,0
71209,0,24,1,1,0,2,35,3.0,9,0,0,80,0
69242,7,22,1,1,0,1,29,,1,0,0,99,1
14208,0,2,1,1,0,3,40,3.0,4,1,0,86,0
50761,1,32,1,1,0,1,26,,1,0,0,62,0
40885,8,14,1,0,0,1,28,3.0,2,0,0,80,0
65921,5,21,2,1,0,1,31,4.0,7,0,0,72,0
26446,5,7,1,0,1,1,23,3.0,2,0,0,70,0
26593,4,12,1,0,1,2,30,,1,1,0,57,1
40275,8,31,2,1,0,1,34,2.0,6,1,0,83,0
11256,4,15,1,0,1,1,36,4.0,9,1,0,64,0
45898,1,23,1,1,0,1,33,1.0,7,1,0,60,1
76470,8,17,1,0,0,1,32,5.0,4,1,0,95,1
15654,7,2,1,0,0,1,35,4.0,8,0,0,43,0
15515,7,23,1,1,0,1,28,4.0,5,0,0,60,1
45779,5,14,1,0,1,1,29,3.0,2,0,0,82,1
19325,4,4,1,1,0,1,32,3.0,10,1,0,54,1
70807,7,13,2,1,1,1,41,5.0,5,1,0,50,0
59221,4,19,2,1,1,1,41,2.0,3,0,1,68,1
71572,5,8,1,1,0,1,29,4.0,5,1,0,79,1
28023,4,15,1,0,0,1,39,2.0,9,1,0,57,1
68543,0,21,1,0,0,1,28,5.0,2,1,0,88,1
57160,0,9,2,1,0,2,28,5.0,2,1,0,87,1
61021,8,13,2,1,1,1,31,3.0,6,1,1,79,1
30520,7,13,1,1,1,1,37,5.0,6,1,0,53,1
60597,8,2,2,0,2,1,36,3.0,9,1,0,76,1
55949,7,23,2,1,1,1,39,3.0,13,0,0,52,0
77503,5,2,1,1,0,1,35,3.0,7,1,0,65,1
48588,8,13,1,1,1,1,39,3.0,4,1,0,75,1
45851,5,31,2,1,1,1,40,3.0,5,1,0,95,1
70679,7,2,2,0,0,1,39,1.0,10,1,0,52,1
62376,7,2,1,1,1,1,32,5.0,5,0,0,50,0
52606,5,7,1,1,0,3,25,5.0,2,0,0,82,1
12109,7,30,1,1,1,1,47,1.0,6,0,0,50,0
38518,8,24,2,0,1,2,38,5.0,9,1,0,77,0
53458,7,10,1,1,1,2,28,1.0,4,1,0,55,0
68936,5,14,1,0,0,1,37,4.0,10,0,0,68,0
32148,7,12,1,1,0,1,28,,1,1,0,53,1
72318,0,28,2,1,0,1,32,5.0,3,1,0,85,1
24137,7,20,1,1,1,1,24,,1,0,0,52,0
43994,5,13,1,0,0,1,27,3.0,2,1,0,67,1
68763,8,2,0,1,2,1,23,4.0,2,0,0,82,0
29636,4,27,1,1,0,1,29,5.0,3,1,0,55,1
3514,8,2,1,1,0,1,32,4.0,7,0,0,82,0
66069,4,22,2,1,2,1,31,5.0,6,1,1,94,1
65158,5,27,1,0,0,2,30,3.0,7,0,0,70,0
5071,5,15,1,1,1,1,33,3.0,7,0,0,72,0
32766,7,28,2,1,0,1,35,2.0,3,1,0,46,1
44675,4,27,1,1,1,1,40,3.0,7,1,0,58,1
75316,6,25,1,1,1,1,31,5.0,5,1,0,82,1
20853,5,2,2,0,2,1,37,3.0,6,1,0,71,1
8833,4,6,1,1,0,1,31,5.0,7,1,0,59,0
58741,4,23,1,0,0,1,32,3.0,6,1,0,64,1
64560,4,22,1,0,0,1,28,5.0,2,1,0,62,1
62088,8,7,2,0,1,2,45,3.0,2,1,0,78,1
32778,5,2,1,0,0,3,29,2.0,3,0,0,86,1
76698,4,7,1,0,0,1,45,3.0,4,0,1,65,1
3980,7,2,2,0,1,1,40,3.0,3,1,0,48,1
16299,0,11,1,1,0,2,27,3.0,4,0,0,85,0
55134,7,4,1,1,0,1,37,5.0,3,0,0,62,1
75599,1,22,1,1,1,1,31,2.0,2,1,0,60,1
16747,4,7,2,0,0,1,32,5.0,2,1,0,59,0
73707,5,26,1,0,0,1,36,5.0,10,1,0,75,1
49703,8,2,1,0,0,2,35,2.0,8,1,0,84,1
30339,8,22,1,1,0,2,28,4.0,3,1,0,78,1
48243,4,32,1,0,0,1,30,4.0,2,1,0,58,0
12314,5,8,2,0,0,1,33,3.0,4,1,0,67,1
25769,0,32,1,1,0,1,35,5.0,8,1,0,86,0
6414,4,10,1,1,0,1,32,2.0,5,0,0,59,0
41214,4,32,1,0,1,1,34,4.0,8,0,0,62,0
62552,7,22,2,1,1,1,46,3.0,11,1,0,51,0
73907,7,4,2,1,1,1,31,3.0,2,0,0,63,1
25882,8,7,1,1,0,1,25,1.0,4,0,0,82,0
54789,7,2,1,1,1,1,24,4.0,3,1,1,92,1
35471,4,8,1,0,1,1,32,5.0,10,1,0,58,0
69008,5,23,2,0,0,1,38,5.0,4,1,0,70,0
16365,7,15,1,1,0,1,27,,1,1,1,50,0
72584,7,4,2,1,1,2,36,3.0,3,0,0,50,0
70724,8,33,2,1,0,1,57,4.0,26,0,0,80,0
21469,0,4,2,1,0,2,34,5.0,4,1,0,86,1
54177,8,7,0,1,1,1,24,3.0,3,1,0,78,1
66304,4,7,1,1,0,1,48,3.0,3,0,0,74,1
55295,4,7,1,1,1,1,33,2.0,8,0,0,57,0
8817,7,11,1,1,0,2,43,1.0,6,0,0,47,0
43513,1,31,1,1,0,2,30,3.0,3,1,0,60,1
62508,7,7,2,1,1,1,34,1.0,7,1,0,48,1
12580,5,2,2,0,0,1,36,3.0,8,0,0,84,1
4087,7,2,1,0,0,1,35,5.0,3,1,0,49,0
63657,5,2,0,0,1,1,23,,1,0,0,67,0
58996,4,22,1,1,1,2,31,5.0,7,1,0,60,1
48522,8,11,1,1,0,1,35,3.0,5,0,0,77,0
24349,4,2,1,0,1,1,36,5.0,10,1,0,64,0
70680,2,22,1,1,1,1,28,,1,1,0,51,1
38106,7,2,1,0,0,1,51,3.0,17,0,0,50,0
58514,7,1,2,1,1,1,33,3.0,2,0,0,51,0
71333,7,2,1,0,1,1,60,1.0,18,0,0,46,0
25002,7,22,2,0,0,3,30,4.0,2,1,0,48,1
41095,4,31,2,0,1,2,34,5.0,5,0,0,66,1
7625,7,2,1,1,1,1,29,3.0,5,1,0,52,1
32926,4,22,1,1,1,2,43,4.0,3,0,0,61,0
35973,5,17,1,0,1,1,36,3.0,8,1,0,76,1
32182,7,2,1,0,0,2,25,3.0,2,0,0,49,0
66347,8,22,2,1,0,1,40,2.0,3,1,0,79,0
55708,4,15,1,1,1,1,34,5.0,5,0,0,71,1
62041,6,2,2,1,0,2,36,5.0,2,1,0,84,0
3283,5,22,1,1,1,1,45,4.0,3,0,0,66,0
55544,4,13,1,0,0,1,38,4.0,8,1,0,60,0
63325,7,1,1,1,0,1,31,1.0,6,0,0,49,0
8745,5,8,1,0,1,1,31,5.0,3,0,0,87,1
38357,2,31,1,1,0,1,34,3.0,8,0,0,50,0
47097,7,20,1,1,1,1,41,3.0,14,0,0,49,0
24035,4,2,1,1,1,1,35,5.0,6,0,1,72,1
61227,7,29,1,1,0,1,27,4.0,5,0,0,52,0
58129,0,2,2,1,1,1,59,3.0,12,1,1,82,1
45312,0,15,1,1,0,1,37,5.0,11,0,1,86,1
25153,6,7,2,1,1,1,34,3.0,3,0,0,80,0
49549,4,13,2,0,1,1,39,5.0,3,1,0,59,1
48449,4,6,1,1,1,1,35,3.0,7,0,0,57,0
3123,8,2,0,1,2,1,25,,1,1,0,76,0
24886,4,4,2,0,0,1,41,3.0,7,1,0,62,1
3763,7,16,1,1,1,1,51,4.0,17,0,0,63,1
19701,1,7,1,1,1,1,30,3.0,4,0,0,55,0
39895,8,24,2,0,0,1,39,3.0,6,0,0,78,0
4597,5,7,2,1,0,1,44,5.0,6,1,0,71,1
26451,8,13,1,0,1,1,24,4.0,2,0,0,82,0
23033,7,2,1,0,1,1,26,,1,0,0,64,1
15066,5,22,2,1,1,1,42,3.0,17,0,0,82,1
69021,4,2,1,1,0,2,31,4.0,6,1,0,80,1
3019,4,15,1,0,1,1,37,5.0,3,0,0,60,0
5306,5,22,1,1,1,1,27,,1,1,0,69,1
57640,5,2,2,1,0,2,48,4.0,16,0,0,73,0
9925,5,17,1,0,0,1,48,4.0,16,0,0,65,0
38104,8,32,1,0,0,1,26,,1,0,0,83,0
45867,7,22,1,1,0,2,35,4.0,9,1,0,51,1
47367,4,2,1,0,1,2,57,3.0,10,1,0,60,0
2464,5,24,2,0,1,3,33,3.0,6,0,0,72,0
12203,4,14,1,1,0,1,30,4.0,8,0,0,68,0
68842,4,4,2,0,0,1,39,5.0,10,1,0,58,1
35152,4,1,1,1,1,1,32,4.0,9,0,0,60,0
44317,7,2,1,1,1,1,20,,1,1,0,45,1
31308,7,22,2,0,1,1,31,3.0,6,0,0,54,0
34561,2,2,1,1,1,1,30,3.0,5,0,0,48,0
15384,4,15,1,0,0,1,44,4.0,7,1,1,61,1
29824,4,15,1,1,1,1,36,1.0,7,0,0,55,0
46070,4,31,2,1,1,2,38,3.0,4,0,0,57,0
40158,1,26,1,1,0,1,27,,1,1,0,58,1
19967,8,17,1,0,1,1,27,5.0,3,1,0,94,1
12200,7,2,1,1,0,1,31,,1,0,0,69,1
12783,8,13,2,1,0,2,37,2.0,8,0,0,82,0
26478,5,30,2,1,0,1,35,3.0,5,0,0,68,0
45705,5,7,0,0,0,2,25,2.0,3,0,0,67,0
58304,7,28,1,1,1,1,33,5.0,6,1,0,51,1
64521,8,2,1,0,1,2,25,,1,0,0,79,0
9431,8,22,2,0,1,1,35,1.0,4,0,0,81,0
24920,7,15,1,1,1,3,30,4.0,4,1,0,51,1
8867,3,27,1,0,0,1,27,2.0,2,1,0,61,1
68160,4,29,2,1,0,2,35,4.0,2,1,0,57,0
52168,5,2,1,0,0,1,31,4.0,4,0,0,67,0
23346,0,22,1,1,0,1,26,,1,0,0,80,1
76669,6,22,1,1,1,2,28,5.0,3,1,0,83,1
3268,7,13,1,1,1,1,33,4.0,6,0,0,61,1
45670,4,22,2,1,0,2,41,3.0,12,1,0,62,1
50750,4,27,1,1,1,1,31,5.0,6,1,0,57,1
16513,3,22,0,1,0,1,27,,1,1,0,97,1
27220,4,23,2,0,0,1,37,3.0,3,0,0,62,0
14361,6,4,1,1,0,1,36,3.0,7,0,0,84,0
52710,4,30,1,0,0,1,33,5.0,3,1,1,56,0
11234,4,23,1,0,1,1,34,4.0,4,0,0,64,0
1629,7,7,1,1,1,1,32,3.0,7,1,0,52,1
4432,8,7,2,1,1,1,31,5.0,6,1,0,81,1
12877,8,23,1,0,0,2,33,1.0,4,1,0,77,0
49261,8,12,1,1,1,1,28,4.0,4,1,0,81,0
74482,8,22,2,1,0,1,29,5.0,3,0,1,85,1
36253,6,26,1,1,0,1,31,5.0,3,0,0,86,1
48969,4,2,1,0,1,1,35,2.0,9,1,0,59,0
23957,7,22,1,0,0,1,28,4.0,4,1,0,51,1
67891,7,2,1,1,1,1,23,5.0,2,0,0,64,1
40857,8,22,1,1,1,1,27,5.0,4,0,0,85,1
19892,0,29,1,0,1,1,28,5.0,4,0,0,83,1
58681,1,2,1,1,0,2,60,4.0,9,0,0,70,1
24181,1,2,1,1,0,1,30,3.0,5,0,0,60,0
40086,7,4,2,1,0,1,35,5.0,10,1,0,47,1
75012,7,12,1,1,0,3,28,,1,1,0,47,1
27590,5,26,1,1,0,1,31,2.0,6,0,0,69,0
3781,7,16,1,0,1,1,33,5.0,4,1,0,50,1
45319,7,13,1,1,1,2,27,,1,0,0,52,0
60138,5,22,1,0,1,1,28,2.0,7,0,0,86,1
21240,4,2,2,0,0,1,56,3.0,16,0,0,71,1
22430,5,7,2,1,0,1,52,4.0,15,0,0,71,0
54693,5,4,2,1,0,2,37,5.0,7,0,0,71,0
63179,4,7,1,0,0,1,45,5.0,7,1,0,64,1
18820,5,20,1,0,0,1,30,3.0,5,0,0,75,1
26958,7,31,1,1,1,1,30,3.0,3,1,0,48,1
9289,8,2,2,0,1,1,44,3.0,14,0,0,83,0
9917,0,22,1,1,0,2,27,3.0,2,1,0,80,1
8694,5,2,0,1,0,1,21,4.0,2,1,0,69,0
54666,4,31,2,0,0,2,34,3.0,10,0,0,63,0
64030,5,33,1,1,0,1,38,3.0,9,0,0,81,1
66719,5,2,1,1,0,1,34,5.0,9,1,0,72,1
26219,8,26,1,0,0,1,28,5.0,2,1,0,81,1
22276,4,2,2,1,0,1,39,5.0,4,1,0,62,0
74354,5,31,2,1,1,1,34,4.0,9,1,0,69,1
8916,7,25,1,1,1,1,27,2.0,6,0,0,86,1
